word,traditional,pinyin,hsk_level
周密,周密,zhōu mì,7
周旋,周旋,zhōu xuán,7
周边,周邊,zhōu biān,7
味精,味精,wèi jīng,7
呵护,呵護,hē hù,7
呼吁,呼籲,hū yù,7
呼唤,呼喚,hū huàn,7
呼声,呼聲,hū shēng,7
呼应,呼應,hū yìng,7
呼救,呼救,hū jiù,7
呼风唤雨,呼風喚雨,hū fēng huàn yǔ,7
命名,命名,mìng míng,7
命题,命題,mìng tí,7
和尚,和尚,hé shang,7
和平共处,和平共處,hé píng gòng chǔ,7
和气,和氣,hé qi,7
和睦,和睦,hé mù,7
和蔼,和藹,hé ǎi,7
和解,和解,hé jiě,7
咧嘴,咧嘴,liě zuǐ,7
咳嗽,咳嗽,ké sou,7
咽,咽,yān,7
咽喉,咽喉,yān hóu,7
哀求,哀求,āi qiú,7
品位,品位,pǐn wèi,7
品尝,品嘗,pǐn cháng,7
品德,品德,pǐn dé,7
品行,品行,pǐn xíng,7
哄,哄,hōng,7
哄堂大笑,哄堂大笑,hōng táng dà xiào,7
哆嗦,哆嗦,duō suo,7
响亮,響亮,xiǎng liàng,7
响应,響應,xiǎng yìng,7
响起,響起,xiǎng qǐ,7
哎,哎,āi,7
哎呀,哎呀,āi yā,7
哑,啞,yā,7
哗变,嘩變,huá biàn,7
哗然,嘩然,huá rán,7
哦,哦,é,7
哪知道,哪知道,nǎ zhī dào,7
哭泣,哭泣,kū qì,7
哭笑不得,哭笑不得,kū xiào bù dé,7
哺育,哺育,bǔ yù,7
哼,哼,hēng,7
唉,唉,āi,7
唠叨,嘮叨,láo dao,7
唤起,喚起,huàn qǐ,7
售价,售價,shòu jià,7
售票,售票,shòu piào,7
唯,唯,wéi,7
唯独,唯獨,wéi dú,7
唾液,唾液,tuò yè,7
啃,啃,kěn,7
商讨,商討,shāng tǎo,7
商贩,商販,shāng fàn,7
商贾,商賈,shāng gǔ,7
啦啦队,啦啦隊,lā lā duì,7
喂养,餵養,wèi yǎng,7
善,善,shàn,7
善意,善意,shàn yì,7
喇叭,喇叭,lǎ ba,7
喉咙,喉嚨,hóu lóng,7
喘,喘,chuǎn,7
喘息,喘息,chuǎn xī,7
喜事,喜事,xǐ shì,7
喜出望外,喜出望外,xǐ chū wàng wài,7
喜好,喜好,xǐ hào,7
喜庆,喜慶,xǐ qìng,7
喜怒哀乐,喜怒哀樂,xǐ nù āi lè,7
喜悦,喜悅,xǐ yuè,7
喜洋洋,喜洋洋,xǐ yáng yáng,7
喜糖,喜糖,xǐ táng,7
喜酒,喜酒,xǐ jiǔ,7
喝彩,喝彩,hè cǎi,7
喧哗,喧嘩,xuān huá,7
喧闹,喧鬧,xuān nào,7
喷泉,噴泉,pēn quán,7
嗅觉,嗅覺,xiù jué,7
嗓子,嗓子,sǎng zi,7
嗜好,嗜好,shì hào,7
嘉年华,嘉年華,jiā nián huá,7
嘱咐,囑咐,zhǔ fù,7
嘲弄,嘲弄,cháo nòng,7
嘲笑,嘲笑,cháo xiào,7
嘴唇,嘴唇,zuǐ chún,7
嘿,嘿,hēi,7
器材,器材,qì cái,7
器械,器械,qì xiè,7
噪声,噪聲,zào shēng,7
噪音,噪音,zào yīn,7
嚷,嚷,rǎng,7
嚼,嚼,jiáo,7
囚犯,囚犯,qiú fàn,7
四合院,四合院,sì hé yuàn,7
四季,四季,sì jì,7
四面八方,四面八方,sì miàn bā fāng,7
回升,回升,huí shēng,7
回味,回味,huí wèi,7
回归,回歸,huí guī,7
回忆录,回憶錄,huí yì lù,7
回想,回想,huí xiǎng,7
回扣,回扣,huí kòu,7
回落,回落,huí luò,7
回馈,回饋,huí kuì,7
回首,回首,huí shǒu,7
因人而异,因人而異,yīn rén ér yì,7
团伙,團伙,tuán huǒ,7
团员,團員,tuán yuán,7
团圆,團圓,tuán yuán,7
团聚,團聚,tuán jù,7
困境,困境,kùn jìng,7
困惑,困惑,kùn huò,7
围墙,圍牆,wéi qiáng,7
固执,固執,gù zhí,7
固然,固然,gù rán,7
国土,國土,guó tǔ,7
国学,國學,guó xué,7
国宝,國寶,guó bǎo,7
国徽,國徽,Guó huī,7
国情,國情,guó qíng,7
国有,國有,guó yǒu,7
国画,國畫,guó huà,7
国防,國防,guó fáng,7
图像,圖像,tú xiàng,7
图形,圖形,tú xíng,7
图纸,圖紙,tú zhǐ,7
图表,圖表,tú biǎo,7
圆形,圓形,yuán xíng,7
圈套,圈套,quān tào,7
圈子,圈子,quān zi,7
土匪,土匪,tǔ fěi,7
土壤,土壤,tǔ rǎng,7
土生土长,土生土長,tǔ shēng tǔ zhǎng,7
圣贤,聖賢,shèng xián,7
在意,在意,zài yì,7
在线,在線,zài xiàn,7
在职,在職,zài zhí,7
地下水,地下水,dì xià shuǐ,7
地域,地域,dì yù,7
地步,地步,dì bù,7
地段,地段,dì duàn,7
地毯,地毯,dì tǎn,7
地狱,地獄,dì yù,7
地理,地理,dì lǐ,7
地质,地質,dì zhì,7
地道,地道,dì dào,7
均匀,均勻,jūn yún,7
均衡,均衡,jūn héng,7
坏事,壞事,huài shì,7
坐落,坐落,zuò luò,7
坑,坑,kēng,7
坚信,堅信,jiān xìn,7
坚守,堅守,jiān shǒu,7
坚实,堅實,jiān shí,7
坚持不懈,堅持不懈,jiān chí bù xiè,7
坚硬,堅硬,jiān yìng,7
坚韧,堅韌,jiān rèn,7
坛,壇,tán,7
坝,壩,bà,7
坟,墳,fén,7
坟墓,墳墓,fén mù,7
坠,墜,zhuì,7
坦克,坦克,tǎn kè,7
坦然,坦然,tǎn rán,7
坦率,坦率,tǎn shuài,7
坦白,坦白,tǎn bái,7
坦诚,坦誠,tǎn chéng,7
垂,垂,chuí,7
垂头丧气,垂頭喪氣,chuí tóu sàng qì,7
垄断,壟斷,lǒng duàn,7
垫,墊,diàn,7
垫子,墊子,diàn zi,7
垫底,墊底,diàn dǐ,7
垮,垮,kuǎ,7
埋伏,埋伏,mái fú,7
埋怨,埋怨,mán yuàn,7
埋没,埋沒,mái mò,7
埋藏,埋藏,mái cáng,7
城墙,城牆,chéng qiáng,7
基于,基於,jī yú,7
基准,基準,jī zhǔn,7
基因,基因,jī yīn,7
基层,基層,jī céng,7
基本功,基本功,jī běn gōng,7
堂,堂,táng,7
堆砌,堆砌,duī qì,7
堕落,墮落,duò luò,7
堡垒,堡壘,bǎo lěi,7
堤,堤,dī,7
堤坝,堤壩,dī bà,7
堪称,堪稱,kān chēng,7
堵塞,堵塞,dǔ sè,7
塌,塌,tā,7
塑造,塑造,sù zào,7
填充,填充,tián chōng,7
填写,填寫,tián xiě,7
填补,填補,tián bǔ,7
境内,境內,jìng nèi,7
境地,境地,jìng dì,7
境外,境外,jìng wài,7
境界,境界,jìng jiè,7
境遇,境遇,jìng yù,7
墓地,墓地,mù dì,7
墓碑,墓碑,mù bēi,7
增收,增收,zēng shōu,7
增添,增添,zēng tiān,7
墨,墨,Mò,7
壁画,壁畫,bì huà,7
士气,士氣,shì qì,7
壮,壯,Zhuàng,7
壮丽,壯麗,zhuàng lì,7
壮大,壯大,zhuàng dà,7
壮实,壯實,zhuàng shi,7
壮胆,壯膽,zhuàng dǎn,7
声望,聲望,shēng wàng,7
声称,聲稱,shēng chēng,7
声誉,聲譽,shēng yù,7
壳,殼,qiào,7
处境,處境,chǔ jìng,7
处方,處方,chǔ fāng,7
处置,處置,chǔ zhì,7
备受,備受,bèi shòu,7
备用,備用,bèi yòng,7
备课,備課,bèi kè,7
复兴,復興,Fù xīng,7
复原,復原,fù yuán,7
复发,復發,fù fā,7
复合,復合,fù hé,7
复查,復查,fù chá,7
复活,復活,fù huó,7
夏令营,夏令營,xià lìng yíng,7
外企,外企,wài qǐ,7
外公,外公,wài gōng,7
外号,外號,wài hào,7
外婆,外婆,wài pó,7
外形,外形,wài xíng,7
外援,外援,wài yuán,7
外星人,外星人,wài xīng rén,7
外籍,外籍,wài jí,7
外行,外行,wài háng,7
外表,外表,wài biǎo,7
外貌,外貌,wài mào,7
外贸,外貿,wài mào,7
多亏,多虧,duō kuī,7
多余,多餘,duō yú,7
多元,多元,duō yuán,7
多功能,多功能,duō gōng néng,7
多劳多得,多勞多得,duō láo duō dé,7
多年来,多年來,duō nián lái,7
多心,多心,duō xīn,7
多边,多邊,duō biān,7
夜以继日,夜以繼日,yè yǐ jì rì,7
夜市,夜市,yè shì,7
夜总会,夜總會,yè zǒng huì,7
夜晚,夜晚,yè wǎn,7
夜校,夜校,yè xiào,7
夜班,夜班,yè bān,7
够呛,夠嗆,gòu qiàng,7
大体,大體,dà tǐ,7
大体上,大體上,dà tǐ shàng,7
大公无私,大公無私,dà gōng wú sī,7
大包大揽,大包大攬,dà bāo dà lǎn,7
大厦,大廈,dà shà,7
大吃一惊,大吃一驚,dà chī yī jīng,7
大同小异,大同小異,dà tóng xiǎo yì,7
大名鼎鼎,大名鼎鼎,dà míng dǐng dǐng,7
大地,大地,dà dì,7
大大咧咧,大大咧咧,dà dà liē liē,7
大宗,大宗,dà zōng,7
大家庭,大家庭,dà jiā tíng,7
大局,大局,dà jú,7
大幅度,大幅度,dà fú dù,7
大惊小怪,大驚小怪,dà jīng xiǎo guài,7
大意,大意,dà yì,7
大数据,大數據,dà shù jù,7
大有可为,大有可為,dà yǒu kě wéi,7
大棚,大棚,dà péng,7
大模大样,大模大樣,dà mú dà yàng,7
大款,大款,dà kuǎn,7
大气,大氣,dà qì,7
大片,大片,dà piàn,7
大笔,大筆,dàbǐ,7
大肆,大肆,dà sì,7
大腕儿,大腕兒,dà wàn r,7
大臣,大臣,dà chén,7
大街小巷,大街小巷,dà jiē xiǎo xiàng,7
大选,大選,dà xuǎn,7
大队,大隊,dà duì,7
大雁,大雁,dà yàn,7
大面积,大面積,dà miàn jī,7
天主教,天主教,Tiān zhǔ jiào,7
天使,天使,tiān shǐ,7
天分,天分,tiān fèn,7
天地,天地,tiān dì,7
天平,天平,tiān píng,7
天性,天性,tiān xìng,7
天桥,天橋,Tiān qiáo,7
天生,天生,tiān shēng,7
天线,天線,tiān xiàn,7
天经地义,天經地義,tiān jīng dì yì,7
天赋,天賦,tiān fù,7
天长地久,天長地久,tiān cháng dì jiǔ,7
天鹅,天鵝,tiān é,7
太平,太平,Tài píng,7
太极,太極,Tài jí,7
太极拳,太極拳,tài jí quán,7
失业率,失業率,shī yè lu:4,7
失传,失傳,shī chuán,7
失利,失利,shī lì,7
失恋,失戀,shī liàn,7
失控,失控,shī kòng,7
失效,失效,shī xiào,7
失明,失明,shī míng,7
失灵,失靈,shī líng,7
失眠,失眠,shī mián,7
失落,失落,shī luò,7
失踪,失蹤,shī zōng,7
头号,頭號,tóu hào,7
头头是道,頭頭是道,tóu tóu shì dào,7
头晕,頭暈,tóu yūn,7
头条,頭條,Tóu tiáo,7
头衔,頭銜,tóu xián,7
头部,頭部,tóu bù,7
头顶,頭頂,tóu dǐng,7
夸,夸,kuā,7
夸大,誇大,kuā dà,7
夸夸其谈,誇誇其談,kuā kuā qí tán,7
夸奖,誇獎,kuā jiǎng,7
夸张,誇張,kuā zhāng,7
夸耀,誇耀,kuā yào,7
夺冠,奪冠,duó guàn,7
夺魁,奪魁,duó kuí,7
奇特,奇特,qí tè,7
奇花异草,奇花異草,qí huā yì cǎo,7
奇迹,奇跡,qí jì,7
奋力,奮力,fèn lì,7
奋勇,奮勇,fèn yǒng,7
奏效,奏效,zòu xiào,7
契机,契機,qì jī,7
契约,契約,qì yuē,7
奔,奔,bēn,7
奔波,奔波,bēn bō,7
奔赴,奔赴,bēn fù,7
奖品,獎品,jiǎng pǐn,7
奖杯,獎杯,jiǎng bēi,7
奖牌,獎牌,jiǎng pái,7
奖项,獎項,jiǎng xiàng,7
奠定,奠定,diàn dìng,7
奢侈,奢侈,shē chǐ,7
奢望,奢望,shē wàng,7
奥秘,奧祕,ào mì,7
奥运会,奧運會,Aò yùn huì,7
女婿,女婿,nu:3 xu,7
奴隶,奴隸,nú lì,7
奸诈,奸詐,jiān zhà,7
好在,好在,hǎo zài,7
好坏,好壞,hǎo huài,7
好奇心,好奇心,hào qí xīn,7
好客,好客,hào kè,7
好家伙,好家伙,hǎo jiā huo,7
好心,好心,hǎo xīn,7
好心人,好心人,hǎo xīn rén,7
好意,好意,hǎo yì,7
好感,好感,hǎo gǎn,7
好歹,好歹,hǎo dǎi,7
好比,好比,hǎo bǐ,7
好笑,好笑,hǎo xiào,7
好评,好評,hǎo píng,7
好说,好說,hǎo shuō,7
如实,如實,rú shí,7
如意,如意,rú yì,7
如愿以偿,如願以償,rú yuàn yǐ cháng,7
如果说,如果說,rú guǒ shuō,7
如醉如痴,如醉如癡,rú zuì rú chī,7
妄想,妄想,wàng xiǎng,7
妒忌,妒忌,dù jì,7
妖怪,妖怪,yāo guài,7
妥,妥,tuǒ,7
妥协,妥協,tuǒ xié,7
妥善,妥善,tuǒ shàn,7
妥当,妥當,tuǒ dang,7
妨害,妨害,fáng hài,7
妨碍,妨礙,fáng ài,7
姓氏,姓氏,xìng shì,7
委员,委員,wěi yuán,7
委员会,委員會,wěi yuán huì,7
委婉,委婉,wěi wǎn,7
委屈,委屈,wěi qu,7
姜,姜,Jiāng,7
姥姥,姥姥,lǎo lao,7
姥爷,姥爺,lǎo ye,7
姨,姨,yí,7
姿势,姿勢,zī shì,7
姿态,姿態,zī tài,7
威信,威信,Wēi xìn,7
威力,威力,wēi lì,7
威慑,威懾,wēi shè,7
威风,威風,wēi fēng,7
娇惯,嬌慣,jiāo guàn,7
娇气,嬌氣,jiāo qì,7
娘,娘,niáng,7
娶,娶,qǔ,7
婚姻,婚姻,hūn yīn,7
婚纱,婚紗,hūn shā,7
婴儿,嬰兒,yīng ér,7
媲美,媲美,pì měi,7
媳妇,媳婦,xí fù,7
嫁,嫁,jià,7
嫁妆,嫁妝,jià zhuang,7
嫂子,嫂子,sǎo zi,7
嫉妒,嫉妒,jí dù,7
嫌弃,嫌棄,xián qì,7
嫌疑,嫌疑,xián yí,7
嫦娥,嫦娥,Cháng é,7
嫩,嫩,nèn,7
嬉笑,嬉笑,xī xiào,7
子孙,子孫,zǐ sūn,7
子弟,子弟,zǐ dì,7
孕妇,孕婦,yùn fù,7
孕育,孕育,yùn yù,7
字体,字體,zì tǐ,7
字幕,字幕,zì mù,7
字眼,字眼,zì yǎn,7
字迹,字跡,zì jì,7
存心,存心,cún xīn,7
存折,存摺,cún zhé,7
存放,存放,cún fàng,7
孝敬,孝敬,xiào jìng,7
孝顺,孝順,xiào shùn,7
孤单,孤單,gū dān,7
孤立,孤立,gū lì,7
孤陋寡闻,孤陋寡聞,gū lòu guǎ wén,7
孤零零,孤零零,gū líng líng,7
学业,學業,xué yè,7
学历,學歷,xué lì,7
学堂,學堂,xué táng,7
学士,學士,xué shì,7
学子,學子,xué zǐ,7
学艺,學藝,xué yì,7
学说,學說,xué shuō,7
孪生,孿生,luán shēng,7
孵化,孵化,fū huà,7
宁可,寧可,nìng kě,7
宁愿,寧願,nìng yuàn,7
宇宙,宇宙,yǔ zhòu,7
守候,守候,shǒu hòu,7
守护,守護,shǒu hù,7
守株待兔,守株待兔,shǒu zhū dài tù,7
安宁,安寧,Ān níng,7
安定,安定,Ān dìng,7
安心,安心,ān xīn,7
安抚,安撫,ān fǔ,7
安眠药,安眠藥,ān mián yào,7
安稳,安穩,ān wěn,7
安逸,安逸,ān yì,7
完备,完備,wán bèi,7
完好,完好,wán hǎo,7
完毕,完畢,wán bì,7
完蛋,完蛋,wán dàn,7
宏伟,宏偉,hóng wěi,7
宏观,宏觀,hóng guān,7
宗,宗,Zōng,7
宗旨,宗旨,zōng zhǐ,7
官僚,官僚,guān liáo,7
官僚主义,官僚主義,guān liáo zhǔ yì,7
官兵,官兵,guān bīng,7
官吏,官吏,guān lì,7
官员,官員,guān yuán,7
定为,定為,dìng wèi,7
定义,定義,dìng yì,7
定做,定做,dìng zuò,7
定向,定向,dìng xiàng,7
定居,定居,dìng jū,7
定心丸,定心丸,dìng xīn wán,7
定论,定論,dìng lùn,7
定金,定金,dìng jīn,7
宝库,寶庫,bǎo kù,7
宝藏,寶藏,bǎo zàng,7
实事求是,實事求是,shí shì qiú shì,7
实体,實體,shí tǐ,7
实况,實況,shí kuàng,7
实地,實地,shí dì,7
实物,實物,shí wù,7
实话,實話,shí huà,7
实话实说,實話實說,shí huà shí shuō,7
实质,實質,shí zhì,7
宠,寵,chǒng,7
宠爱,寵愛,chǒng ài,7
审,審,shěn,7
审判,審判,shěn pàn,7
审定,審定,shěn dìng,7
审批,審批,shěn pī,7
审核,審核,shěn hé,7
审美,審美,shěn měi,7
审视,審視,shěn shì,7
客房,客房,kè fáng,7
客机,客機,kè jī,7
客流,客流,kè liú,7
客运,客運,kè yùn,7
宣告,宣告,xuān gào,7
宣扬,宣揚,xuān yáng,7
宣泄,宣洩,xuān xiè,7
宣称,宣稱,xuān chēng,7
宣言,宣言,xuān yán,7
宣誓,宣誓,xuān shì,7
宣读,宣讀,xuān dú,7
宪法,憲法,xiàn fǎ,7
宫廷,宮廷,gōng tíng,7
宫殿,宮殿,gōng diàn,7
宰,宰,zǎi,7
害羞,害羞,hài xiū,7
害臊,害臊,hài sào,7
害虫,害蟲,hài chóng,7
家伙,傢伙,jiā huo,7
家喻户晓,家喻戶曉,jiā yù hù xiǎo,7
家境,家境,jiā jìng,7
家家户户,家家戶戶,jiā jiā hù hù,7
家政,家政,jiā zhèng,7
家教,家教,jiā jiào,7
家族,家族,jiā zú,7
家用,家用,jiā yòng,7
家禽,家禽,jiā qín,7
容光焕发,容光煥發,róng guāng huàn fā,7
容忍,容忍,róng rěn,7
容纳,容納,róng nà,7
容许,容許,róng xǔ,7
容量,容量,róng liàng,7
容颜,容顏,róng yán,7
宽厚,寬厚,kuān hòu,7
宽容,寬容,kuān róng,7
宽恕,寬恕,kuān shù,7
宽敞,寬敞,kuān chang,7
宽松,寬鬆,kuān sōng,7
宽泛,寬泛,kuān fàn,7
寂寞,寂寞,jì mò,7
寂静,寂靜,jì jìng,7
寄托,寄託,jì tuō,7
密不可分,密不可分,mì bù kě fēn,7
密封,密封,mì fēng,7
密度,密度,mì dù,7
密集,密集,mì jí,7
富含,富含,fù hán,7
富强,富強,fù qiáng,7
富翁,富翁,fù wēng,7
富裕,富裕,Fù yù,7
富豪,富豪,fù háo,7
富足,富足,fù zú,7
寓意,寓意,yù yì,7
寓言,寓言,yù yán,7
寝室,寢室,qǐn shì,7
察看,察看,chá kàn,7
察觉,察覺,chá jué,7
寡妇,寡婦,guǎ fu,7
寥寥无几,寥寥無幾,liáo liáo wú jǐ,7
对准,對準,duì zhǔn,7
对峙,對峙,duì zhì,7
对弈,對弈,duì yì,7
对得起,對得起,duì de qǐ,7
对照,對照,duì zhào,7
对白,對白,duì bái,7
对称,對稱,duì chèn,7
对策,對策,duì cè,7
对联,對聯,duì lián,7
寺庙,寺廟,sì miào,7
寻,尋,xún,7
寻常,尋常,xún cháng,7
寻觅,尋覓,xún mì,7
导向,導向,dǎo xiàng,7
导师,導師,dǎo shī,7
导弹,導彈,dǎo dàn,7
导火索,導火索,dǎo huǒ suǒ,7
导航,導航,dǎo háng,7
寿命,壽命,shòu mìng,7
封建,封建,fēng jiàn,7
封锁,封鎖,fēng suǒ,7
封面,封面,fēng miàn,7
封顶,封頂,fēng dǐng,7
尊严,尊嚴,zūn yán,7
尊贵,尊貴,zūn guì,7
小丑,小丑,xiǎo chǒu,7
小人,小人,xiǎo rén,7
小区,小區,xiǎo qū,7
小卒,小卒,xiǎo zú,7
小品,小品,xiǎo pǐn,7
小康,小康,Xiǎo kāng,7
小心翼翼,小心翼翼,xiǎo xīn yì yì,7
小提琴,小提琴,xiǎo tí qín,7
小曲,小曲,xiǎo qǔ,7
小气,小氣,xiǎo qì,7
小溪,小溪,xiǎo xī,7
小看,小看,xiǎo kàn,7
小贩,小販,xiǎo fàn,7
小路,小路,xiǎo lù,7
少不了,少不了,shǎo bu liǎo,7
少女,少女,shào nu:3,7
少有,少有,shǎo yǒu,7
少林寺,少林寺,Shào lín Sì,7
少见,少見,shǎo jiàn,7
少量,少量,shǎo liàng,7
尖端,尖端,jiān duān,7
尖锐,尖銳,jiān ruì,7
尚,尚,Shàng,7
尚未,尚未,shàng wèi,7
尤为,尤為,yóu wéi,7
就任,就任,jiù rèn,7
就医,就醫,jiù yī,7
就地,就地,jiù dì,7
就座,就座,jiù zuò,7
就职,就職,jiù zhí,7
就诊,就診,jiù zhěn,7
就读,就讀,jiù dú,7
就近,就近,jiù jìn,7
就餐,就餐,jiù cān,7
尴尬,尷尬,gān gà,7
尸体,屍體,shī tǐ,7
尺度,尺度,chǐ dù,7
尼龙,尼龍,ní lóng,7
尽头,盡頭,jìn tóu,7
尽情,盡情,jìn qíng,7
尽早,儘早,jǐn zǎo,7
尾声,尾聲,wěi shēng,7
尾气,尾氣,wěi qì,7
尿,尿,niào,7
局势,局勢,jú shì,7
局部,局部,jú bù,7
局限,侷限,jú xiàn,7
层出不穷,層出不窮,céng chū bù qióng,7
居民楼,居民樓,jū mín lóu,7
居高临下,居高臨下,jū gāo lín xià,7
屈服,屈服,qū fú,7
届时,屆時,jiè shí,7
屋顶,屋頂,wū dǐng,7
展出,展出,zhǎn chū,7
展望,展望,zhǎn wàng,7
展览会,展覽會,zhǎn lǎn huì,7
属性,屬性,shǔ xìng,7
屠杀,屠殺,tú shā,7
屡,屢,lu:3,7
屡次,屢次,lu:3 cì,7
履行,履行,lu:3 xíng,7
屯,屯,tún,7
山冈,山岡,shān gāng,7
山寨,山寨,shān zhài,7
山岭,山嶺,shān lǐng,7
山川,山川,shān chuān,7
山路,山路,shān lù,7
山顶,山頂,shān dǐng,7
屹立,屹立,yì lì,7
岂有此理,豈有此理,qǐ yǒu cǐ lǐ,7
岛屿,島嶼,dǎo yǔ,7
岩石,岩石,yán shí,7
岳母,岳母,yuè mǔ,7
岳父,岳父,yuè fù,7
峡谷,峽谷,xiá gǔ,7
峰回路转,峰回路轉,fēng huí lù zhuǎn,7
崇尚,崇尚,chóng shàng,7
崇高,崇高,chóng gāo,7
崛起,崛起,jué qǐ,7
崩溃,崩潰,bēng kuì,7
崭新,嶄新,zhǎn xīn,7
巅峰,巔峰,diān fēng,7
川流不息,川流不息,chuān liú bù xī,7
巡逻,巡邏,xún luó,7
工会,工會,gōng huì,7
工作量,工作量,gōng zuò liàng,7
工商界,工商界,gōng shāng jiè,7
工地,工地,gōng dì,7
工序,工序,gōng xù,7
工整,工整,gōng zhěng,7
工科,工科,gōng kē,7
左顾右盼,左顧右盼,zuǒ gù yòu pàn,7
巧合,巧合,qiǎo hé,7
巨人,巨人,jù rén,7
巨型,巨型,jù xíng,7
巨头,巨頭,jù tóu,7
巨星,巨星,jù xīng,7
巨额,巨額,jù é,7
巫婆,巫婆,wū pó,7
差错,差錯,chā cuò,7
差额,差額,chā é,7
巴不得,巴不得,bā bu de,7
市场经济,市場經濟,shì chǎng jīng jì,7
布局,佈局,bù jú,7
帆,㠶,fān,7
帆船,帆船,fān chuán,7
师范,師範,shī fàn,7
师资,師資,shī zī,7
师长,師長,shī zhǎng,7
帐子,帳子,zhàng zi,7
帐篷,帳篷,zhàng peng,7
帖子,帖子,tiě zi,7
帘子,簾子,lián zi,7
帝国,帝國,dì guó,7
帝国主义,帝國主義,dì guó zhǔ yì,7
带头,帶頭,dài tóu,7
带头人,帶頭人,dài tóu rén,7
带路,帶路,dài lù,7
带队,帶隊,dài duì,7
席,席,Xí,7
席位,席位,xí wèi,7
帮手,幫手,bāng shǒu,7
常人,常人,cháng rén,7
常态,常態,cháng tài,7
常温,常溫,cháng wēn,7
常理,常理,cháng lǐ,7
幕,幕,mù,7
幕后,幕後,mù hòu,7
幢,幢,chuáng,7
干事,幹事,gàn shi,7
干戈,干戈,gān gē,7
干旱,乾旱,gān hàn,7
干燥,乾燥,gān zào,7
干部,幹部,gàn bù,7
平价,平價,píng jià,7
平和,平和,Píng hé,7
平常心,平常心,píng cháng xīn,7
平息,平息,píng xī,7
平日,平日,píng rì,7
平民,平民,píng mín,7
平淡,平淡,píng dàn,7
平面,平面,píng miàn,7
年夜饭,年夜飯,nián yè fàn,7
年画,年畫,nián huà,7
年终,年終,nián zhōng,7
年薪,年薪,nián xīn,7
年迈,年邁,nián mài,7
年限,年限,nián xiàn,7
